text,Sentiment
RT @themogg20: @eddiemaughon @josephvaden @djmincey11 @whoiskevinjones @realDonaldTrump Are you aware that Trump is on vacation right now? 2 WEEKS IN! WEAK,1
RT @shafaat_geo: Trump has an important announcement .. full version https://t.co/Mk2c5BMphQ,0
RT @WSJ: Putin called a killer; Trump responds You think our countrys so innocent?  https://t.co/wywPArieJN,0
"RT @washingtonpost: Canadian scientists were followed, threatened and censored. They warn that Trump could do the same. https://t.co/MpGW9d7YQv",0
RT @drsarah13: @tjmaxx - trump products being sold by you? I'll shop elsewhere. Put yourself on the right side of history!#GrabYourWallet #resist,0
"RT @ABC: Melissa McCarthy skewers Sean Spicer, Alec Baldwin reprises Trump role, Bannon portrayed as Grim Reaper on ""SNL"" https://t.co/3wlkqE4b8W",0
RT @drpatfarrell: Trump was IN BED during the Yemen raid he ordered and where a SEAL died as did a number of civilians and a little girl. IN BED!,0
Love when they do Trump. Lol. Alec Baldwin is the best. Oval Office Cold Open - SNL https://t.co/JagVA0aJ65 via @YouTube,1
"RT @sjohoIt: rt for 2 boys kissing, like for donald trump https://t.co/2NqrgPkb86",1
"RT @naretevduorp: Any Trump supporter that still backs him after he equates our great nation to a tyrannical, murderous nation like R https://t.co/6WNyXHl4UX",0
'SNL':Trump and Bannon call world leaders - CNN https://t.co/nUzEE9M85d,0
RT @JBurtonXP: I've noticed a weird phenomenon whereby anything Trump tweets against suddenly becomes a pillar of democracy sacrosanct from all criticism.,0
"RT @IngrahamAngle: Notice how @CNNPolitics uses word ""attack"" when @realDonaldTrump stands up for US taxpayer. https://t.co/zq3TevWIMq",0
"Obama DHS Awards $400,000 to Crazed Trump-Bashing Organizer 3 Days Before Leaving Office https://t.co/6Kwb8n60zX",0
RT @crampell: Is Trump right that banks cant lend?  Business loans made by banks as share of GDP at highest level in 50 yrs https://t.co/RjEK2GLTY8,1
"S.N.L. Goes After Trump Again, With Melissa McCarthy as Sean Spicer, via @nytimes https://t.co/JQrKzCVgAf",0
"RT @NPR: BREAKING: Appeals court denies Trump admin. request for stay of injunction on immigration order, meaning the Trump order remains suspended.",0
Excellent piece on @realDonaldTrump's lying by right winger @SykesCharlie. #trump https://t.co/SVhMA2knPy,1
"RT @paige_mount: The hottest club in New York is SNL, it has F Bombs, trump jokes, sexy totinos pizza rolls and Melissa McCarthy dressed as Sean spicer #snl",1
Love Trump's honesty. Can't stand O'Reilly's arrogant rudeness. No longer watch him. https://t.co/hmZh0tF8Ed,1
RT @SkyNews: Super Bowl: Trump protesters and Lady Gaga prepare for Houston spectacle https://t.co/BYe4n1rqyW,1
"RT @AltStateDpt: If Melania Trump stays at Trump Tower through a 4yr term, it will cost taxpayers approx. $1.4B. Is this what populist Trump voters wanted?",0
RT @EtfTrigger: ETF News:  Financial ETFs Surge As Trump Signs Executive Order To Cancel Dodd-Frank https://t.co/4NIdwMRQ53 https://t.co/th8HZvrgpT,0
RT @AGOWA: Trump Administration's request for immediate administrative stay DENIED. https://t.co/R3tTRPyv3U,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/wPBdX10ukx,0
RT @washingtonpost: Federal appeals court rejects request for immediate reinstatement of Trumps travel ban https://t.co/ux6yAvXg1B,0
"RT @PizzaPartyBen: my dad's friend owns a restaurant and he got this today in one of the receipts.

This is Trump's America, disgustin https://t.co/7vUaxDZNgQ",1
"RT @DanSlott: The appeals court rejected reinstating the Muslim travel ban.



SNL made fun of Trump again.



Which do U think he'll anger-tweet about first?",0
"RT @Isilchaser: HE'S ""FALLING APART FAST FOLKS""! I usually use psych terms,BUT just for DJT Supporters&amp;GOP: TRUMP WILL GO ""BATS__T https://t.co/E3l2LKpDJs",0
RT @thehill: BREAKING: Appeals court rejects Trump administrations request to restore travel ban https://t.co/Psu7TqudOl https://t.co/LmDCwS896q,0
"RT @GoldStarMomTX55: ChristiChat: RT ChristiChat: Best vote I ever cast!

<U+2764> Trump



WATCH what POTUS did in week two of his presidency to https://t.co/6R99EPmHeD",1
"RT @nytimes: Trump says he has walked away from the day-to-day of his empire, but records show how close he remains to it https://t.co/oYuvMupTxK",0
"RT @DavidAFrench: You won't see many conservatives defend Trump's Russia comment. They'll be silent, but they'll know they'd race to Fox to condemn a Dem.",0
"RT @luisbotello41: my dad's friend owns a restaurant and he got this today in one of the receipts.

This is Trump's America, disgustin https://t.co/Mi2wRgVuMh",1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/vDSKiDuNbG,0
RT @moorehn: New lawsuit to be filed Monday asking for release of Trumps tax returns. https://t.co/jk8xES20AY,0
RT @altNOAA: Trump's other wall - a seawall around his golf course he says to protect against effects of climate change! https://t.co/WnTncaPqJ6,1
@AliVelshi Federal judge Vs. Trump travel ban https://t.co/RQpnpbOiTn,0
"RT @PrisonPlanet: Turns out that you can't use Twitter to threaten Trump supporter's children, violence &amp; doxxing. This account final https://t.co/rgipGho3m9",0
RT @amandawoodbury2: FINALLY A VOICE OF REASON! WE HAVE BEEN SAYING THIS SINCE @REALDONALDTRUMP TOOK OATH!  #PSYCHEVALSTAT https://t.co/NLHxUb6nbV,1
"@SenateDems @OversightDems @HouseDemocrats Did taxpayers pay for security/expenses for Eric Trump's ""business trip"" to Uruguay?",0
"RT @AP: Trump Cabinet pick paid by 'cult-like' Iranian exile group, by @jongambrellAP  https://t.co/hhyDDtWjIz",0
"RT @AP: Trump Cabinet pick paid by 'cult-like' Iranian exile group, by @jongambrellAP  https://t.co/hhyDDtWjIz",0
"RT @TheMarkRomano: See how the courts work...



When Obama issues a travel ban, it is perfectly fine.



When Trump does the exact same thing, it is illegal.",0
"RT @TomiLahren: If you hate Tom Brady and The Patriots because of the Trump connection, you might be one of those ""loving"" &amp; ""tolerant"" liberals.",1
RT @AP: BREAKING: Appeals court denies Trump administration request to immediately reinstate ban on travelers and refugees.,0
RT @USRealityCheck: Trump: 'There are a lot of killers. You think our country's so innocent?... https://t.co/KySpS6r3lY #USNews #USRC https://t.co/WR59OlsP0G,0
RT @Breaking911: U.S. appeals court has denied the Justice Departments request to immediately reinstate Trumps refugee and immigration ban.,0
"RT @jonfavs: Focus on this, every day. We win the House, we can hold Trump accountable. https://t.co/8TamdaAiTP",1
"RT @phbarratt: I think we can file Trump's ""I love Australia"" in the same folder as ""No one has more respect for women than me"".",1
"RT @Slate: Asked About Putin being a killer, Trump says you think our countrys so innocent?"" https://t.co/ucypd8zpxJ https://t.co/WFIxJsXete",0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/I5bAnxFAVL,0
RT @LibyaLiberty: This is what I mean about the American people sending a message louder than Trump: https://t.co/8WXVFhZSfk,0
"RT @wikileaks: Trump on US government last night: O'Reilly: ""Putin's a killer"" Trump: ""There are a lot of killers. You think our country is so innocent?""",0
"I heard that 'so called' #President #trump has 49% of public ok with him, what did German public think in 1930's. Maybe greater% #nazis",1
"@georgegalloway @WhiteHouse @HouseofCommons @cducsubt @veteranstoday @nytimes

#EU

#cnnSOA

#trump: do you think our country is so innocent? https://t.co/IIlxUFmdnb",1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/yo1yLFKvuk,0
"RT @Khanoisseur: ? Trump got hundreds of millions from China with this rating, when US banks wouldn't loan? @pbaratelli @jtocrafter https://t.co/WPT6ABNQ49",0
RT @JohnTDolan: Wouldn't it be GREAT if when Gaga starts into her ?? Anti Trump rhetoric the crowd drowns her out with Boooos.  ReT https://t.co/vdvKFgG8kx,0
RT @NBCNews: Your gate is open: Judge halts Trump immigration order https://t.co/krEkt2JiXI https://t.co/QgT67v671f,0
.@FoxNews anyone still doubts that Putin has Trump by the balls (or by his peepee penis)? No true American/Republican would give in to Putin,0
"RT @ebonstorm: At $400,000 a day, it'll cost the nation $548,000,000 to keep Melania Trump in New York City for four years. https://t.co/U7ImUMeTSQ",1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/cFwpo9KZiv,0
RT @aljwhite: Look forward to Trump having a shitfit over Kristen Stewart in a few hours https://t.co/PYy8tsM14y,1
RT @LouDobbs: Most Left-Wing Appeals Court in Nation Denies Trump Request to Reinstate Travel Ban https://t.co/hHnr6ZsWoF #MAGA #TrumpTrain #AmericaFirst,0
"So very true, so please continue to #fight and #resist until we make positive change to offset Trump's negative actions #LoveTrumpsHate https://t.co/jdkfuST5p9",1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/HhixMGRDIc,0
"RT @DaftLimmy: Imagine Donald Trump had to go into hiding like Saddam, before being found in a sewer then taken away and hanged.",1
@Mr_Bobblehead73 yep I've got an eye full before now. Things have livened up we now have some Trump supporters arguing over Brexit,0
Trump's Twitter criticism of judge shows limits of staff's influence - Chicago Tribune -  https://t.co/a1wyF1LKai https://t.co/WmMYlVZ1lw,0
"RT @freep: Our top read this morning: The story of Hamtramck, Michigan's Ellis Island, and how it's steeling itself for Trump. https://t.co/7KBUZUZMRb",0
RT @CNN: A federal appeals court denied the US government's initial request to resume President Donald Trump's travel ban. https://t.co/4MDk9yuold,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/MUo0CGAjlt,0
RT @NBCNews: Appeals court knocks back bid to swiftly reinstate Trump travel ban https://t.co/9MnCPSdttQ https://t.co/L3uWhFTgDx,1
RT @powerbl14: BUSTED: Twitter has been caught BOOSTING negative responses to Trumps tweets https://t.co/t3wpbziSfW ? see here ?? https://t.co/cWtN06Tqqx,0
"RT @TeaPainUSA: Killers?  Trump has now attacked the integrity of America to defend Vladimir Putin. Brothers and sisters, this aggression will not stand!",0
RT @armandodkos: Timely too. Trump was not crazy the whole day yesterday. Just 90%. I don't know what is wrong with you people. https://t.co/u3BUu79o9D,0
RT @AP: BREAKING: Appeals court denies Trump administration request to immediately reinstate ban on travelers and refugees.,0
RT @artoopio: KRISTEN MOCKED DONALD TRUMP AND CAME OUT AS GAY IN SNL MONOLOGUE WHEN WILL YOUR FAVE https://t.co/1lj07smIld,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/O9uBpHJ4Uk,0
"""With Executive Orders, Trump Embraces Time-Honored Power Move -  https://t.co/OhMG46sXJx",1
"RT @JohnCleese: The latest opposition to emerge in President Trump's 'War on Reality' ?



It's the so-called United States so-called Constitution.",0
RT @LibyaLiberty: This is what I mean about the American people sending a message louder than Trump: https://t.co/8WXVFhZSfk,0
"RT @DLin71: OBAMA: America is imperfect

GOP: TREASON



TRUMP: America is like a murderous thug

GOP: Shield your eyes in the presence of this patriot",0
OReilly told Trump  Putin is a killer. Trumps reply: You think our countrys so innocent? https://t.co/UdObVF3aB3 https://t.co/ASmO0KEEk7,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/sdErHeMtLQ,0
Captain Sully on Trumps Travel Ban: This Makes Us less Safe |  https://t.co/40sjFFX7P4 @AnchorLiz,0
RT @cmurray862: @bynsny Mine too. But Trump accurately points out Obama counted less than half. That is the issue your world or not,1
"RT @bucha_books_soc: .@GOP @HouseGOP @SenateGOP Please wake up!! You cannot allow this man and Trump to destroy our country.

As of now, https://t.co/SVxKn5Dzhm",1
RT @AGOWA: Trump Administration's request for immediate administrative stay DENIED. https://t.co/R3tTRPyv3U,0
RT @bmangh: Constitutional crisis? What happens if Trump decides to ignore a judge's ruling. https://t.co/uorIcmxBYN,0
RT @fabuloushannahh: I know it's a bit part of life but am pure sick of seeing politics n donald trump on my timeline,1
"RT @markmobility: Monthly cost of:

Guarding Trump Tower: $30 million

Section 8 for all 15,856 homeless NYC families: $28 million",0
Trump wouldn't fight Arnold tho,0
"RT @PrisonPlanet: Turns out that you can't use Twitter to threaten Trump supporter's children, violence &amp; doxxing. This account final https://t.co/rgipGho3m9",0
"RT @docrocktex26: Someone please get @realDonaldTrump the Schoolhouse Rock episode on how American government works, b/c he still doe https://t.co/G4gLKlg3dA",1
Debate in Dutch Parliament about President Trump: https://t.co/Uzh9BdOc3I,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/tEtg3GiSVi,0
RT @artoopio: KRISTEN MOCKED DONALD TRUMP AND CAME OUT AS GAY IN SNL MONOLOGUE WHEN WILL YOUR FAVE https://t.co/1lj07smIld,0
RT @VinceFox73: @pepsi Oh I will miss the Super Bowl this year. Will be at work. Ban Lady Gaga. She doesn't support Trump. So I can't support her music.,1
RT @ImwiththeBern: These Trump voters say they didn't believe everything Trump said. So Bernie Sanders asked: why did you vote for him?https://t.co/D1FeRzsD5j,0
Michael Moore had the perfect response to Trump's attack on the judge who blocked his Muslim ban https://t.co/bgLd8QjBIt,0
RT @CauseWereGuys: this guys trump impersonation is spot on ?  https://t.co/nIecTaMF4h,0
"Because of the Snoopers Charter, Trump has unrivalled access to UK data. Tell @theresa_may not to hand it over https://t.co/AYpgXZnMWE",0
"RT @Impeach_D_Trump: Mr. Trump, I thought we Were ""Going to be Sick Of Winning"".  You lost the popular vote and now lost to the court TW https://t.co/OzsYT8BQVw",0
"RT @TeaPainUSA: Killers?  Trump has now attacked the integrity of America to defend Vladimir Putin. Brothers and sisters, this aggression will not stand!",0
"While calling congress you might want to call companies tied to the Trump brand. If enough pull away, he''l lose interest in presidency.",0
RT @mcspocky: Two-thirds of Britons believe Trump is 'threat to international stability' https://t.co/CHUX6YXJWT https://t.co/uK3OMxe51g,0
RT @washingtonpost: Opinions: Trumps half-baked travel ban is a picture of American shame https://t.co/y0hqrzBfLS,0
RT @RefugeeWatcher: Did you know she is paid by you to place #refugees in your towns and she is organizing demonstrations against Trump https://t.co/aKipYNDVno,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/kQaR89ZIuF,0
